Date,^TWII
2007-10-04,9627.353515625
2007-10-05,9617.2236328125
2007-10-08,9717.1328125
2007-10-09,9639.7939453125
2007-10-11,9697.6328125
2007-10-12,9496.4345703125
2007-10-15,9518.4150390625
2007-10-16,9592.43359375
2007-10-17,9562.1240234375
2007-10-18,9637.0341796875
2007-10-19,9611.68359375
2007-10-22,9360.595703125
2007-10-23,9502.3544921875
2007-10-24,9442.5859375
2007-10-25,9568.2236328125
2007-10-26,9631.4736328125
2007-10-29,9809.8427734375
2007-10-30,9757.892578125
2007-10-31,9711.3330078125
2007-11-01,9598.1943359375
2007-11-02,9273.0556640625
2007-11-05,9308.5654296875
2007-11-06,9292.765625
2007-11-07,9300.185546875
2007-11-08,8937.546875
2007-11-09,8970.88671875
2007-11-12,8670.578125
2007-11-13,8727.177734375
2007-11-14,8942.896484375
2007-11-15,8905.376953125
2007-11-16,8764.7880859375
2007-11-19,8680.677734375
2007-11-20,8680.828125
2007-11-21,8484.078125
2007-11-22,8499.337890625
2007-11-23,8342.16796875
2007-11-26,8528.2978515625
2007-11-27,8375.7275390625
2007-11-28,8276.2275390625
2007-11-29,8446.998046875
2007-11-30,8586.3681640625
2007-12-03,8583.8076171875
2007-12-04,8651.248046875
2007-12-05,8676.91796875
2007-12-06,8694.3779296875
2007-12-07,8722.34765625
2007-12-10,8597.998046875
2007-12-11,8638.2978515625
2007-12-12,8490.8076171875
2007-12-13,8187.91943359375
2007-12-14,8118.04931640625
2007-12-17,7830.82080078125
2007-12-18,7807.361328125
2007-12-19,8014.279296875
2007-12-20,7857.05029296875
2007-12-21,7941.40966796875
2007-12-24,8135.44921875
2007-12-25,8167.0390625
2007-12-26,8156.359375
2007-12-27,8313.6875
2007-12-28,8396.91796875
2007-12-31,8506.248046875
2008-01-02,8323.017578125
2008-01-03,8184.16943359375
2008-01-04,8221.0673828125
2008-01-07,7883.33984375
2008-01-08,7962.8798828125
2008-01-09,8085.029296875
2008-01-10,8057.2392578125
2008-01-11,8029.279296875
2008-01-14,8173.37939453125
2008-01-15,8428.8076171875
2008-01-16,8179.50927734375
2008-01-17,8101.59912109375
2008-01-18,8184.619140625
2008-01-21,8110.16943359375
2008-01-22,7581.93115234375
2008-01-23,7408.3720703125
2008-01-24,7517.021484375
2008-01-25,7739.56103515625
2008-01-28,7485.76220703125
2008-01-29,7576.39111328125
2008-01-30,7543.4716796875
2008-01-31,7521.1015625
2008-02-01,7673.96142578125
2008-02-12,7553.27099609375
2008-02-13,7550.52099609375
2008-02-14,7865.25
2008-02-15,7876.34033203125
2008-02-18,7890.86962890625
2008-02-19,8024.37939453125
2008-02-20,7894.43994140625
2008-02-21,8085.8994140625
2008-02-22,8108.67919921875
2008-02-25,8286.27734375
2008-02-26,8307.6376953125
2008-02-27,8462.0478515625
2008-02-29,8412.7275390625
2008-03-03,8262.837890625
2008-03-04,8470.078125
2008-03-05,8483.91796875
2008-03-06,8658.607421875
2008-03-07,8531.34765625
2008-03-10,8299.337890625
2008-03-11,8381.5673828125
2008-03-12,8435.267578125
2008-03-13,8210.9580078125
2008-03-14,8161.359375
2008-03-17,8005.42919921875
2008-03-18,8057.7890625
2008-03-19,8179.3193359375
2008-03-20,8337.587890625
2008-03-21,8524.9580078125
2008-03-24,8865.3173828125
2008-03-25,8795.0576171875
2008-03-26,8767.9873046875
2008-03-27,8605.91796875
2008-03-28,8623.4482421875
2008-03-31,8572.5576171875
2008-04-01,8419.6875
2008-04-02,8605.2880859375
2008-04-03,8596.3076171875
2008-04-07,8729.7578125
2008-04-08,8672.8173828125
2008-04-09,8667.8974609375
2008-04-10,8829.3681640625
2008-04-11,8909.546875
2008-04-14,8892.646484375
2008-04-15,8924.7470703125
2008-04-16,9066.005859375
2008-04-17,9090.3955078125
2008-04-18,9074.3056640625
2008-04-21,9083.2861328125
2008-04-22,9037.216796875
2008-04-23,9008.45703125
2008-04-24,8990.296875
2008-04-25,8947.796875
2008-04-28,9079.5654296875
2008-04-29,8891.70703125
2008-04-30,8919.88671875
2008-05-02,8963.5966796875
2008-05-05,8837.0380859375
2008-05-06,8857.337890625
2008-05-07,8926.306640625
2008-05-08,8866.587890625
2008-05-09,8792.357421875
2008-05-12,8830.017578125
2008-05-13,8989.4970703125
2008-05-14,9018.38671875
2008-05-15,9157.1455078125
2008-05-16,9197.3759765625
2008-05-19,9295.166015625
2008-05-20,9068.85546875
2008-05-21,9015.537109375
2008-05-22,9007.9970703125
2008-05-23,8834.6982421875
2008-05-26,8707.7978515625
2008-05-27,8778.357421875
2008-05-28,8665.6982421875
2008-05-29,8684.8876953125
2008-05-30,8619.0478515625
2008-06-02,8724.4375
2008-06-03,8579.3974609375
2008-06-04,8627.767578125
2008-06-05,8738.427734375
2008-06-06,8745.3173828125
2008-06-09,8587.927734375
2008-06-10,8369.9677734375
2008-06-11,8345.5576171875
2008-06-12,8062.279296875
2008-06-13,8105.55908203125
2008-06-16,8169.7392578125
2008-06-17,8201.7578125
2008-06-18,8217.5478515625
2008-06-19,8047.70947265625
2008-06-20,7902.40966796875
2008-06-23,7876.46044921875
2008-06-24,7738.09130859375
2008-06-25,7855.0302734375
2008-06-26,7811.77099609375
2008-06-27,7548.73095703125
2008-06-30,7523.51171875
2008-07-01,7407.9521484375
2008-07-02,7353.83203125
2008-07-03,7394.072265625
2008-07-04,7228.3828125
2008-07-07,7341.08203125
2008-07-08,7051.82421875
2008-07-09,7048.22412109375
2008-07-10,7075.62353515625
2008-07-11,7244.732421875
2008-07-14,7156.93310546875
2008-07-15,6834.21435546875
2008-07-16,6710.6142578125
2008-07-17,6974.48388671875
2008-07-18,6815.2939453125
2008-07-21,7085.6435546875
2008-07-22,7065.6240234375
2008-07-23,7309.80224609375
2008-07-24,7368.05224609375
2008-07-25,7233.5927734375
2008-07-28,7233.5927734375
2008-07-29,7014.4443359375
2008-07-30,7070.32421875
2008-07-31,7024.0341796875
2008-08-01,7002.51416015625
2008-08-04,6977.333984375
2008-08-05,6813.3740234375
2008-08-06,7026.21435546875
2008-08-07,7024.55419921875
2008-08-08,7209.0126953125
2008-08-11,7325.59228515625
2008-08-12,7293.77197265625
2008-08-13,7292.31201171875
2008-08-14,7326.0419921875
2008-08-15,7196.47265625
2008-08-18,7000.71435546875
2008-08-19,6978.57421875
2008-08-20,7040.8740234375
2008-08-21,6918.4541015625
2008-08-22,6911.6142578125
2008-08-25,7030.6943359375
2008-08-26,6964.57421875
2008-08-27,7080.94384765625
2008-08-28,7033.34423828125
2008-08-29,7046.083984375
2008-09-01,6813.06396484375
2008-09-02,6699.7939453125
2008-09-03,6584.9052734375
2008-09-04,6412.60546875
2008-09-05,6307.255859375
2008-09-08,6658.66455078125
2008-09-09,6424.74560546875
2008-09-10,6457.9853515625
2008-09-11,6251.92626953125
2008-09-12,6310.65625
2008-09-15,6052.427734375
2008-09-16,5756.56884765625
2008-09-17,5800.84912109375
2008-09-18,5641.92919921875
2008-09-19,5970.35791015625
2008-09-22,6110.57763671875
2008-09-23,6182.1865234375
2008-09-24,6132.57763671875
2008-09-25,6060.8076171875
2008-09-26,5929.60791015625
2008-09-29,5929.60791015625
2008-09-30,5719.2587890625
2008-10-01,5763.98876953125
2008-10-02,5703.69921875
2008-10-03,5742.208984375
2008-10-06,5505.6796875
2008-10-07,5524.6396484375
2008-10-08,5206.38037109375
2008-10-09,5130.6904296875
2008-10-13,5020.4208984375
2008-10-14,5291.54052734375
2008-10-15,5246.240234375
2008-10-16,5075.951171875
2008-10-17,4960.380859375
2008-10-20,4931.8212890625
2008-10-21,4942.70166015625
2008-10-22,4862.5712890625
2008-10-23,4730.4921875
2008-10-24,4579.60302734375
2008-10-27,4366.85400390625
2008-10-28,4399.9541015625
2008-10-29,4406.50390625
2008-10-30,4683.623046875
2008-10-31,4870.6416015625
2008-11-03,4995.041015625
2008-11-04,4992.61083984375
2008-11-05,4978.24072265625
2008-11-06,4694.10302734375
2008-11-07,4742.3125
2008-11-10,4740.25244140625
2008-11-11,4638.552734375
2008-11-12,4615.552734375
2008-11-13,4437.8134765625
2008-11-14,4452.68359375
2008-11-17,4439.783203125
2008-11-18,4305.1640625
2008-11-19,4284.07373046875
2008-11-20,4089.91455078125
2008-11-21,4171.083984375
2008-11-24,4160.52392578125
2008-11-25,4266.47412109375
2008-11-26,4271.78369140625
2008-11-27,4453.7333984375
2008-11-28,4460.4736328125
2008-12-01,4518.41357421875
2008-12-02,4356.9638671875
2008-12-03,4307.24365234375
2008-12-04,4254.94384765625
2008-12-05,4225.0537109375
2008-12-08,4418.31396484375
2008-12-09,4472.6435546875
2008-12-10,4658.85302734375
2008-12-11,4655.552734375
2008-12-12,4481.25341796875
2008-12-15,4613.703125
2008-12-16,4616.873046875
2008-12-17,4648.0029296875
2008-12-18,4694.79296875
2008-12-19,4694.5029296875
2008-12-22,4535.52294921875
2008-12-23,4405.84375
2008-12-24,4423.07373046875
2008-12-25,4413.43408203125
2008-12-26,4425.06396484375
2008-12-29,4416.14404296875
2008-12-30,4589.02294921875
2008-12-31,4591.203125
2009-01-02,4591.203125
2009-01-05,4698.29296875
2009-01-06,4727.2421875
2009-01-07,4789.82177734375
2009-01-08,4535.77294921875
2009-01-09,4502.7236328125
2009-01-12,4453.88330078125
2009-01-13,4532.3427734375
2009-01-14,4521.45361328125
2009-01-15,4320.75390625
2009-01-16,4353.68408203125
2009-01-19,4366.74365234375
2009-01-20,4242.59375
2009-01-21,4247.9541015625
2009-02-02,4259.9638671875
2009-02-03,4372.7939453125
2009-02-04,4389.9541015625
2009-02-05,4363.23388671875
2009-02-06,4471.2333984375
2009-02-09,4494.5732421875
2009-02-10,4526.08349609375
2009-02-11,4575.93310546875
2009-02-12,4466.4033203125
2009-02-13,4592.48291015625
2009-02-16,4591.24267578125
2009-02-17,4491.76318359375
2009-02-18,4498.353515625
2009-02-19,4528.85302734375
2009-02-20,4436.923828125
2009-02-23,4477.76318359375
2009-02-24,4430.1640625
2009-02-25,4493.7236328125
2009-02-26,4518.54345703125
2009-02-27,4557.1328125
2009-03-02,4425.81396484375
2009-03-03,4435.32373046875
2009-03-04,4541.40283203125
2009-03-05,4637.18310546875
2009-03-06,4653.61279296875
2009-03-09,4628.22314453125
2009-03-10,4671.0029296875
2009-03-11,4759.9423828125
2009-03-12,4754.63232421875
2009-03-13,4897.37158203125
2009-03-16,4971.30078125
2009-03-17,5041.37109375
2009-03-18,5047.52099609375
2009-03-19,5035.9111328125
2009-03-20,4961.60107421875
2009-03-23,5124.16064453125
2009-03-24,5242.16064453125
2009-03-25,5346.3603515625
2009-03-26,5386.5400390625
2009-03-27,5390.6796875
2009-03-30,5206.0302734375
2009-03-31,5210.8203125
2009-04-02,5473.75927734375
2009-04-03,5529.609375
2009-04-06,5556.19970703125
2009-04-07,5576.82958984375
2009-04-08,5443.53955078125
2009-04-09,5667.77880859375
2009-04-10,5781.93896484375
2009-04-13,5857.6181640625
2009-04-14,5892.658203125
2009-04-15,5875.16796875
2009-04-16,5997.1474609375
2009-04-17,5755.35888671875
2009-04-20,5781.63916015625
2009-04-21,5881.38818359375
2009-04-22,5886.087890625
2009-04-23,5875.21826171875
2009-04-24,5880.748046875
2009-04-27,5705.02880859375
2009-04-28,5596.708984375
2009-04-29,5614.0390625
2009-04-30,5992.54736328125
2009-05-04,6330.37548828125
2009-05-05,6379.91552734375
2009-05-06,6566.67529296875
2009-05-07,6572.84521484375
2009-05-08,6583.84521484375
2009-05-11,6647.474609375
2009-05-12,6432.525390625
2009-05-13,6485.11572265625
2009-05-14,6364.1455078125
2009-05-15,6489.06494140625
2009-05-18,6577.78515625
2009-05-19,6655.564453125
2009-05-20,6703.59423828125
2009-05-21,6718.7841796875
2009-05-22,6737.26416015625
2009-05-25,6734.43408203125
2009-05-26,6683.083984375
2009-05-27,6890.4140625
2009-06-01,6954.07421875
2009-06-02,6949.05419921875
2009-06-03,6893.1142578125
2009-06-04,6786.0341796875
2009-06-05,6767.07421875
2009-06-08,6627.99462890625
2009-06-09,6414.36572265625
2009-06-10,6462.24560546875
2009-06-11,6567.34521484375
2009-06-12,6448.20556640625
2009-06-15,6225.53662109375
2009-06-16,6220.78662109375
2009-06-17,6195.88671875
2009-06-18,6144.50634765625
2009-06-19,6231.12646484375
2009-06-22,6341.185546875
2009-06-23,6197.44677734375
2009-06-24,6380.0556640625
2009-06-25,6457.58544921875
2009-06-26,6463.53564453125
2009-06-29,6391.12548828125
2009-06-30,6432.1357421875
2009-07-01,6578.9453125
2009-07-02,6667.50439453125
2009-07-03,6665.37451171875
2009-07-06,6649.884765625
2009-07-07,6715.1943359375
2009-07-08,6668.11474609375
2009-07-09,6748.154296875
2009-07-10,6769.833984375
2009-07-13,6530.794921875
2009-07-14,6639.384765625
2009-07-15,6738.57421875
2009-07-16,6780.27392578125
2009-07-17,6850.96435546875
2009-07-20,6938.833984375
2009-07-21,6953.31396484375
2009-07-22,6985.2939453125
2009-07-23,6980.85400390625
2009-07-24,6973.25390625
2009-07-27,7028.404296875
2009-07-28,7142.60302734375
2009-07-29,7083.603515625
2009-07-30,7027.083984375
2009-07-31,7077.68359375
2009-08-03,7056.68408203125
2009-08-04,6955.84423828125
2009-08-05,6848.21435546875
2009-08-06,6868.6240234375
2009-08-07,6868.6240234375
2009-08-10,6882.84423828125
2009-08-11,6908.994140625
2009-08-12,6898.8740234375
2009-08-13,7034.93408203125
2009-08-14,7069.48388671875
2009-08-17,6931.77392578125
2009-08-18,6789.744140625
2009-08-19,6788.55419921875
2009-08-20,6733.2041015625
2009-08-21,6654.7744140625
2009-08-24,6838.22412109375
2009-08-25,6809.38427734375
2009-08-26,6719.18408203125
2009-08-27,6690.72412109375
2009-08-28,6809.833984375
2009-08-31,6825.92431640625
2009-09-01,7019.72412109375
2009-09-02,7039.744140625
2009-09-03,7104.62353515625
2009-09-04,7153.10302734375
2009-09-07,7224.5625
2009-09-08,7313.96240234375
2009-09-09,7250.6923828125
2009-09-10,7332.05224609375
2009-09-11,7337.1123046875
2009-09-14,7256.92236328125
2009-09-15,7346.23193359375
2009-09-16,7440.21240234375
2009-09-17,7477.27197265625
2009-09-18,7526.521484375
2009-09-21,7502.43212890625
2009-09-22,7469.001953125
2009-09-23,7376.73193359375
2009-09-24,7324.1923828125
2009-09-25,7345.1923828125
2009-09-28,7284.58203125
2009-09-29,7429.9521484375
2009-09-30,7509.14208984375
2009-10-01,7545.26123046875
2009-10-02,7411.85205078125
2009-10-05,7437.9521484375
2009-10-06,7536.021484375
2009-10-07,7608.63134765625
2009-10-08,7503.2822265625
2009-10-09,7571.93115234375
2009-10-12,7599.85107421875
2009-10-13,7596.5712890625
2009-10-14,7695.72119140625
2009-10-15,7710.37109375
2009-10-16,7715.0712890625
2009-10-19,7751.291015625
2009-10-20,7753.4912109375
2009-10-21,7701.47119140625
2009-10-22,7607.9013671875
2009-10-23,7649.2509765625
2009-10-26,7668.37109375
2009-10-27,7657.31103515625
2009-10-28,7533.921875
2009-10-29,7355.662109375
2009-10-30,7340.05224609375
2009-11-02,7335.15234375
2009-11-03,7322.90234375
2009-11-04,7467.01220703125
2009-11-05,7417.43212890625
2009-11-06,7463.02197265625
2009-11-09,7536.671875
2009-11-10,7593.46142578125
2009-11-11,7668.03125
2009-11-12,7670.9013671875
2009-11-13,7665.60107421875
2009-11-16,7792.6513671875
2009-11-17,7733.18115234375
2009-11-18,7766.6611328125
2009-11-19,7759.951171875
2009-11-20,7682.94140625
2009-11-23,7687.12109375
2009-11-24,7714.53125
2009-11-25,7756.28125
2009-11-26,7739.13134765625
2009-11-27,7490.88232421875
2009-11-30,7582.18115234375
2009-12-01,7649.201171875
2009-12-02,7677.59130859375
2009-12-03,7684.64111328125
2009-12-04,7650.88134765625
2009-12-07,7775.611328125
2009-12-08,7768.68115234375
2009-12-09,7797.39111328125
2009-12-10,7677.88134765625
2009-12-11,7795.041015625
2009-12-14,7819.10107421875
2009-12-15,7807.59130859375
2009-12-16,7751.5712890625
2009-12-17,7742.14111328125
2009-12-18,7753.60107421875
2009-12-21,7787.2412109375
2009-12-22,7855.97021484375
2009-12-23,7901.4697265625
2009-12-24,7963.509765625
2009-12-25,7972.5595703125
2009-12-28,8057.45947265625
2009-12-29,8053.79931640625
2009-12-30,8112.2490234375
2009-12-31,8188.0791015625
2010-01-04,8207.8173828125
2010-01-05,8211.3681640625
2010-01-06,8327.587890625
2010-01-07,8237.3876953125
2010-01-08,8280.8681640625
2010-01-11,8323.7880859375
2010-01-12,8309.337890625
2010-01-13,8196.52734375
2010-01-14,8289.9482421875
2010-01-15,8356.857421875
2010-01-18,8337.7880859375
2010-01-19,8248.9677734375
2010-01-20,8220.8974609375
2010-01-21,8127.83935546875
2010-01-22,7927.27978515625
2010-01-25,7872.96044921875
2010-01-26,7598.78125
2010-01-27,7560.0009765625
2010-01-28,7694.55126953125
2010-01-29,7640.4111328125
2010-02-01,7524.6416015625
2010-02-02,7429.58203125
2010-02-03,7547.951171875
2010-02-04,7542.01171875
2010-02-05,7217.802734375
2010-02-08,7215.8525390625
2010-02-09,7361.01220703125
2010-02-10,7441.81201171875
2010-02-22,7560.01123046875
2010-02-23,7597.4111328125
2010-02-24,7529.6416015625
2010-02-25,7426.93212890625
2010-02-26,7436.072265625
2010-03-01,7577.72119140625
2010-03-02,7597.59130859375
2010-03-03,7629.4912109375
2010-03-04,7569.77099609375
2010-03-05,7666.23095703125
2010-03-08,7762.2412109375
2010-03-09,7770.56103515625
2010-03-10,7779.05126953125
2010-03-11,7749.63134765625
2010-03-12,7748.30126953125
2010-03-15,7634.89111328125
2010-03-16,7695.60107421875
2010-03-17,7847.810546875
2010-03-18,7886.3095703125
2010-03-19,7897.8798828125
2010-03-22,7835.95068359375
2010-03-23,7811.84130859375
2010-03-24,7822.6806640625
2010-03-25,7838.07080078125
2010-03-26,7876.830078125
2010-03-29,7947.419921875
2010-03-30,7962.18994140625
2010-03-31,7920.02978515625
2010-04-01,8013.05908203125
2010-04-02,8025.8994140625
2010-04-06,8089.619140625
2010-04-07,8121.7490234375
2010-04-08,8057.5693359375
2010-04-09,8091.9990234375
2010-04-12,8117.71923828125
2010-04-13,8029.69921875
2010-04-14,8097.09912109375
2010-04-15,8171.9091796875
2010-04-16,8111.5390625
2010-04-19,7854.1904296875
2010-04-20,7900.3896484375
2010-04-21,7990.4990234375
2010-04-22,7978.6591796875
2010-04-23,8004.859375
2010-04-26,8158.109375
2010-04-27,8146.4091796875
2010-04-28,8081.51904296875
2010-04-29,8054.01904296875
2010-04-30,8004.21923828125
2010-05-03,7952.1396484375
2010-05-04,7930.73974609375
2010-05-05,7696.87109375
2010-05-06,7579.451171875
2010-05-07,7567.0712890625
2010-05-10,7664.701171875
2010-05-11,7608.4111328125
2010-05-12,7602.67138671875
2010-05-13,7770.541015625
2010-05-14,7772.10107421875
2010-05-17,7598.69140625
2010-05-18,7585.27099609375
2010-05-19,7559.13134765625
2010-05-20,7424.40234375
2010-05-21,7237.6826171875
2010-05-24,7322.7021484375
2010-05-25,7086.34375
2010-05-26,7167.3232421875
2010-05-27,7243.1328125
2010-05-28,7295.2919921875
2010-05-31,7373.9521484375
2010-06-01,7289.30224609375
2010-06-02,7195.6826171875
2010-06-03,7360.251953125
2010-06-04,7344.56201171875
2010-06-07,7157.80322265625
2010-06-08,7151.96337890625
2010-06-09,7071.64404296875
2010-06-10,7181.74267578125
2010-06-11,7299.46240234375
2010-06-14,7387.3720703125
2010-06-15,7454.0322265625
2010-06-17,7515.75146484375
2010-06-18,7493.08203125
2010-06-21,7635.53125
2010-06-22,7612.6513671875
2010-06-23,7582.12109375
2010-06-24,7589.861328125
2010-06-25,7474.68212890625
2010-06-28,7500.76220703125
2010-06-29,7423.5419921875
2010-06-30,7329.34228515625
2010-07-01,7254.0322265625
2010-07-02,7330.71240234375
2010-07-05,7439.93212890625
2010-07-06,7548.451171875
2010-07-07,7534.431640625
2010-07-08,7608.8212890625
2010-07-09,7647.22119140625
2010-07-12,7639.52099609375
2010-07-13,7597.39111328125
2010-07-14,7714.48095703125
2010-07-15,7704.4912109375
2010-07-16,7664.541015625
2010-07-19,7649.80126953125
2010-07-20,7712.0009765625
2010-07-21,7701.26123046875
2010-07-22,7666.31103515625
2010-07-23,7761.19140625
2010-07-26,7787.42138671875
2010-07-27,7747.98095703125
2010-07-28,7784.78125
2010-07-29,7798.96142578125
2010-07-30,7760.60107421875
2010-08-02,7911.64990234375
2010-08-03,7957.49951171875
2010-08-04,7972.6298828125
2010-08-05,7936.81982421875
2010-08-06,7963.26953125
2010-08-09,8034.45947265625
2010-08-10,7976.70947265625
2010-08-11,7894.99951171875
2010-08-12,7829.7607421875
2010-08-13,7891.5498046875
2010-08-16,7941.18994140625
2010-08-17,7931.0595703125
2010-08-18,7924.06982421875
2010-08-19,7928.90966796875
2010-08-20,7927.27978515625
2010-08-23,7975.89990234375
2010-08-24,7940.60986328125
2010-08-25,7736.951171875
2010-08-26,7689.71142578125
2010-08-27,7722.88134765625
2010-08-30,7741.17138671875
2010-08-31,7616.2509765625
2010-09-01,7668.22119140625
2010-09-02,7720.791015625
2010-09-03,7830.1806640625
2010-09-06,7890.919921875
2010-09-07,7884.36962890625
2010-09-08,7851.2802734375
2010-09-09,7835.5107421875
2010-09-10,7890.07958984375
2010-09-13,8091.26904296875
2010-09-14,8132.5693359375
2010-09-15,8163.7890625
2010-09-16,8099.71923828125
2010-09-17,8158.29931640625
2010-09-20,8186.92919921875
2010-09-21,8196.3681640625
2010-09-23,8202.5078125
2010-09-24,8166.58935546875
2010-09-27,8191.50927734375
2010-09-28,8189.4091796875
2010-09-29,8240.857421875
2010-09-30,8237.748046875
2010-10-01,8244.1474609375
2010-10-04,8246.0673828125
2010-10-05,8200.3974609375
2010-10-06,8283.998046875
2010-10-07,8283.8876953125
2010-10-08,8244.158203125
2010-10-11,8176.72900390625
2010-10-12,8090.189453125
2010-10-13,8106.62939453125
2010-10-14,8215.41796875
2010-10-15,8205.267578125
2010-10-18,8060.50927734375
2010-10-19,8046.19921875
2010-10-20,8124.58935546875
2010-10-21,8131.19921875
2010-10-22,8168.029296875
2010-10-25,8306.9482421875
2010-10-26,8343.1982421875
2010-10-27,8291.0078125
2010-10-28,8354.017578125
2010-10-29,8287.0576171875
2010-11-01,8379.7177734375
2010-11-02,8344.7275390625
2010-11-03,8293.8681640625
2010-11-04,8357.8173828125
2010-11-05,8449.3076171875
2010-11-08,8430.5478515625
2010-11-09,8445.59765625
2010-11-10,8450.59765625
2010-11-11,8436.91796875
2010-11-12,8316.017578125
2010-11-15,8240.6181640625
2010-11-16,8312.177734375
2010-11-17,8255.5078125
2010-11-18,8283.41796875
2010-11-19,8306.087890625
2010-11-22,8374.8779296875
2010-11-23,8328.59765625
2010-11-24,8297.017578125
2010-11-25,8349.9580078125
2010-11-26,8312.1181640625
2010-11-29,8367.1376953125
2010-11-30,8372.4482421875
2010-12-01,8520.078125
2010-12-02,8585.7373046875
2010-12-03,8623.9775390625
2010-12-06,8702.1982421875
2010-12-07,8704.357421875
2010-12-08,8703.7578125
2010-12-09,8753.8076171875
2010-12-10,8718.7978515625
2010-12-13,8736.5576171875
2010-12-14,8740.3974609375
2010-12-15,8756.677734375
2010-12-16,8782.16796875
2010-12-17,8817.8681640625
2010-12-20,8768.6875
2010-12-21,8827.7578125
2010-12-22,8860.4580078125
2010-12-23,8898.8369140625
2010-12-24,8861.0673828125
2010-12-27,8892.2763671875
2010-12-28,8870.7275390625
2010-12-29,8866.3173828125
2010-12-30,8907.876953125
2010-12-31,8972.466796875
2011-01-03,9025.2666015625
2011-01-04,8997.1572265625
2011-01-05,8846.27734375
2011-01-06,8883.1767578125
2011-01-07,8782.6875
2011-01-10,8817.84765625
2011-01-11,8931.3271484375
2011-01-12,8964.966796875
2011-01-13,8975.546875
2011-01-14,8972.4765625
2011-01-17,8925.056640625
2011-01-18,8987.966796875
2011-01-19,9085.9853515625
2011-01-20,9022.13671875
2011-01-21,8954.3466796875
2011-01-24,8947.7568359375
2011-01-25,8991.3564453125
2011-01-26,9055.5556640625
2011-01-27,9102.2958984375
2011-01-28,9145.3154296875
2011-02-08,9111.42578125
2011-02-09,9006.787109375
2011-02-10,8836.52734375
2011-02-11,8609.828125
2011-02-14,8685.4375
2011-02-15,8721.8974609375
2011-02-16,8712.927734375
2011-02-17,8683.84765625
2011-02-18,8843.8076171875
2011-02-21,8839.1875
2011-02-22,8673.6376953125
2011-02-23,8528.908203125
2011-02-24,8541.607421875
2011-02-25,8599.6181640625
2011-03-01,8727.52734375
2011-03-02,8619.8681640625
2011-03-03,8738.337890625
2011-03-04,8784.3681640625
2011-03-07,8713.7578125
2011-03-08,8747.7177734375
2011-03-09,8749.9873046875
2011-03-10,8642.8681640625
2011-03-11,8567.7880859375
2011-03-14,8519.9873046875
2011-03-15,8234.748046875
2011-03-16,8324.5478515625
2011-03-17,8282.658203125
2011-03-18,8394.7177734375
2011-03-21,8467.677734375
2011-03-22,8508.0078125
2011-03-23,8545.0478515625
2011-03-24,8576.3681640625
2011-03-25,8610.357421875
2011-03-28,8553.02734375
2011-03-29,8596.5380859375
2011-03-30,8646.27734375
2011-03-31,8683.267578125
2011-04-01,8705.09765625
2011-04-06,8851.9482421875
2011-04-07,8901.6865234375
2011-04-08,8894.5068359375
2011-04-11,8880.236328125
2011-04-12,8732.5576171875
2011-04-13,8780.16796875
2011-04-14,8802.6982421875
2011-04-15,8718.087890625
2011-04-18,8714.4482421875
2011-04-19,8638.517578125
2011-04-20,8813.248046875
2011-04-21,8957.6171875
2011-04-22,8969.396484375
2011-04-25,8950.716796875
2011-04-26,8948.1064453125
2011-04-27,9049.216796875
2011-04-28,9040.736328125
2011-04-29,9007.8369140625
2011-05-03,8946.046875
2011-05-04,8947.31640625
2011-05-05,9018.5771484375
2011-05-06,8977.197265625
2011-05-09,9035.447265625
2011-05-10,9023.2470703125
2011-05-11,9020.3671875
2011-05-12,9033.646484375
2011-05-13,9006.5771484375
2011-05-16,8911.6767578125
2011-05-17,8884.056640625
2011-05-18,8944.806640625
2011-05-19,8892.8466796875
2011-05-20,8836.998046875
2011-05-23,8747.4775390625
2011-05-24,8756.578125
2011-05-25,8727.0576171875
2011-05-26,8788.3681640625
2011-05-27,8809.9677734375
2011-05-30,8823.6474609375
2011-05-31,8988.806640625
2011-06-01,9062.3154296875
2011-06-02,8991.3271484375
2011-06-03,9046.2470703125
2011-06-07,9057.0654296875
2011-06-08,9007.4970703125
2011-06-09,9000.9072265625
2011-06-10,8837.7880859375
2011-06-13,8712.91796875
2011-06-14,8829.177734375
2011-06-15,8831.41796875
2011-06-16,8654.3974609375
2011-06-17,8636.0673828125
2011-06-20,8530.6474609375
2011-06-21,8597.587890625
2011-06-22,8621.0078125
2011-06-23,8567.248046875
2011-06-24,8532.7978515625
2011-06-27,8500.1279296875
2011-06-28,8478.828125
2011-06-29,8573.34765625
2011-06-30,8652.5576171875
2011-07-01,8739.7880859375
2011-07-04,8774.6875
2011-07-05,8784.408203125
2011-07-06,8824.408203125
2011-07-07,8773.3876953125
2011-07-08,8749.517578125
2011-07-11,8665.8173828125
2011-07-12,8490.9775390625
2011-07-13,8488.02734375
2011-07-14,8481.3173828125
2011-07-15,8574.8779296875
2011-07-18,8538.5380859375
2011-07-19,8524.5380859375
2011-07-20,8706.1376953125
2011-07-21,8717.107421875
2011-07-22,8765.2880859375
2011-07-25,8683.4775390625
2011-07-26,8794.2080078125
2011-07-27,8817.4580078125
2011-07-28,8767.16796875
2011-07-29,8644.1474609375
2011-08-01,8701.34765625
2011-08-02,8584.6875
2011-08-03,8456.828125
2011-08-04,8317.2373046875
2011-08-05,7853.10009765625
2011-08-08,7552.77099609375
2011-08-09,7493.09228515625
